Sensor_ID,Timestamp,Raw_Value,Auth_Signature
Sensor_Alpha,1773042208,37.4,77f84c84b205d63f5b1684b8fdf234ac164a82f3f93d91a94c00cfc0b0e34622
Sensor_Beta,1773042212,36.19,47bd7bb3f81f2915790396306937b23e5fd68854449178a5b522bfc6ef0826b9
Sensor_Beta,1773042213,35.48,3c3f955ce6e5f9c2d77dd287ea85f45aaa9db11ed44c81929dd3884b5aef8788
Sensor_Gamma,1773042216,36.24,82a2d075220e16a2176f427f82ba55f46f9219c13833676d1176b792df19264b
Sensor_Delta,1773042220,35.51,0e04748f38bfa8d311f2790a14643d1fe550c4b3071e48d955515a74c0b987c1
Sensor_Delta,1773042223,34.65,65f8749ef1db2662debfb318a43ebe720d471c79e2a8b937d12c828b4b023ddb
Sensor_Gamma,1773042224,34.89,bae45b9c9133e9801f24bd4e2fc93fc45569cf43e6da624eede55133b2d2745d
Sensor_Beta,1773042226,34.55,c5d1039ad1b65b0ff3bf50085e3b1b6b077c0220a383897451546d558d025f16
Sensor_Beta,1773042230,33.48,cad07e9f69777a12b4634d10e952a0cdd2ed3f0bfd81b624b94e73d0e81a8fc8
Sensor_Delta,1773042234,32.44,e5705817eee365f01cb803ef51c4af197191fc20f97565783e8aaf86b037c2ad
Sensor_Alpha,1773042237,33.11,2aef576c6099ea096651e00df7682339737ac6db0c7ce70b47c58a3eb0c9616c
Sensor_Gamma,1773042241,32.59,48b33ad778b8438074fbecabc42b066d285829105155d2fa58a0874bf1a777ea
Sensor_Alpha,1773042243,33.83,6fa1c0f2e9d692008ab482b4208923da2db1dde65f1c0a65a2d20bafbe8f3841
Sensor_Gamma,1773042247,35.1,c7bff3c18cc7fd65e7eb1da8f6175e252914b47436935187025ff2fa61f674e9
Sensor_Alpha,1773042248,34.89,bae45b9c9133e9801f24bd4e2fc93fc45569cf43e6da624eede55133b2d2745d
Sensor_Delta,1773042250,34.37,c27739a994fb314d70558e4706db03dd3e0cbd7b7eb94ef3df85912c3f0eae3f
Sensor_Beta,1773042254,33.69,66ecdb2a0498a322197a7e06a040c7a4863c487e63f82916f1e3341e5fd23ace
Sensor_Delta,1773042257,34.31,cbee5fa10f34f5280f547e6f40eb16bc225502cd20793ae2faa6c653b06984da
Sensor_Delta,1773042259,34.62,1a913494304055b76a344b08a75cc7f973dda724edde50ea14fd57aa94e43a35
Sensor_Beta,1773042263,34.92,f78cb63332f54538a87af7edb3b4036990571b8f6448684a45190afb34470370
Sensor_Alpha,1773042267,35.87,8857e5b53b38cb45a5f49f6d2d840198fd9d471cc2307f1bf178c970969fab6b
Sensor_Alpha,1773042269,34.81,8458e40823a98ddf7815bc6b7dc0cdd4ad9dabcd6d61496e2b22328c404d509b
Sensor_Gamma,1773042271,34.19,e69d9c64134236e65876d53870516b87ad608e34de68fb0115ce371c7320c506
Sensor_Gamma,1773042275,34.8,82191e98888ae1c6133c8a7f8624b375f5f197767e9c5a6d9e9f78cb3c929eb5
Sensor_Delta,1773042279,33.38,b34d10fec893ee4e710e10c633467ec0fbdc321bf5d30318cacdfb21b2f31a0c
Sensor_Alpha,1773042280,34.45,ef455f6ffb6e457746563ea8d32508a9a050d583b644ea58de941b2fb830f482
Sensor_Beta,1773042284,35.24,443b9f9a4f81a2eb0d078aae3e63fc69406212d5bb7db7f2c3be2e1e9bc8c0a3
Sensor_Gamma,1773042288,34.85,ba2b9f0d6ca21102725b45ec6648b14383bb047e41ffc97d838cad093bc5da6a
Sensor_Beta,1773042292,36.22,25c7f713feae45feb4bf50ed7cd0eda3abfc2b55d6123ee61ffbaa3960fc9573
Sensor_Delta,1773042294,36.18,85d31b3ba50cbef73c5ea6e2b87a3e5920922ed4b0d4358e1ef335ed1d99c108
Sensor_Alpha,1773042297,35.59,7c4075aab35d0d1ee5121b32a4a7a6c5094935311011f9dfdad371a0d92efdb6
Sensor_Gamma,1773042300,34.72,b6e0d3bc35b47bd1978653e188ba714e180160c96a4c685f95f03a3fc04f370e
Sensor_Gamma,1773042304,36.03,cd365683fa76e374b723aad0fac8dc9c0e741661d2d8f0ac832cd28f0d68c89a
Sensor_Gamma,1773042306,37.11,b91f87531aa2267a3630e0c700be7d348fc1f53bdb273be0211db52466140a3d
Sensor_Gamma,1773042310,36.71,3033ea3c160a7d3e907703f260af9a5ae3db0d299ce208a970e092feae58d0c6
Sensor_Beta,1773042314,36.31,cfcef5e27a759383ce0e35205e1e0bfcb42a312390d5a942df6f9f10594eb5ae
Sensor_Gamma,1773042316,35.42,a89cf540842462f9c00bc14070ef6446304ca1bc336231f1ee431b1764d5d4cc
Sensor_Beta,1773042317,35.79,0f61384116ba8a8af2d228b677bbfd53d89e0de0dd8270966cfa6593f7a3b39a
Sensor_Beta,1773042319,34.73,76118309bc9b7408db9bdcd570217b4c6f2502c4351652304aff5bb65566f910
Sensor_Delta,1773042321,35.92,e425e9a67f4a77da2f2c98ab9caf46091819b93833f5404f7c613d1a141d27d6
Sensor_Beta,1773042323,36.84,624582c7e0f7bdc1575f0e29e6b789a0c36aee7c45cd70b74cdf839779330557
Sensor_Delta,1773042326,36.41,c718c1fe1687d52bb68af1a0b789804987695f792d0074fc2b378d5b621aef00
Sensor_Gamma,1773042330,34.93,93a287e30ce2a280f09e4fd72610e512fd37dcddfe94b2eaba994b6d2617a893
Sensor_Delta,1773042332,36.11,c5f7bc80ac3298e3736ef612a9e9cea6bb6676f6f59fa4b8d9a361ff9256b045
Sensor_Beta,1773042334,35.36,7e3bf6b95e39d300cbe0ca509cdb40df9e9c86dc986076adfa0e4391b6e450cf
Sensor_Delta,1773042338,34.63,093c54c1c6c23a5d347b3a2d177963e7068e5a81fbd47433e47bee9f205875d4
Sensor_Delta,1773042341,34.57,6ecdde274d1021bf2c94c6c4a2424609d67501045391d04e1f31bc41a2a50f32
Sensor_Alpha,1773042343,33.7,7159c348812e0a65aab4fcaaf676fe7ee1f06d8ecc06be59d35b3d39845cc307
Sensor_Alpha,1773042347,33.79,deadbeef02b6bbb4509ec859926fee475ecdf0055956e9b5f20709d2987d191b
Sensor_Gamma,1773042350,34.19,e69d9c64134236e65876d53870516b87ad608e34de68fb0115ce371c7320c506
Sensor_Delta,1773042353,33.65,f1612e246328e1d4a9f0636d7e66538a60b6ce8865e6b3c0ef9f18634cb7bb0a
Sensor_Alpha,1773042357,34.93,93a287e30ce2a280f09e4fd72610e512fd37dcddfe94b2eaba994b6d2617a893
Sensor_Delta,1773042361,34.09,59a5dc4829f8c983a642d7d7246c3f6c540200125d1b9f36e29a30eb696a4dcc
Sensor_Delta,1773042364,32.83,251111fe3f96b471bb2032af0dff20b3da299fe363a45f26aba432f13d469734
Sensor_Beta,1773042367,32.43,8f51e72d49f414832284c356ef8e2dc2d71f16c7b57d2e4ebd7d1a73350a9923
Sensor_Gamma,1773042371,31.32,10d22ef4d75a9957ee32842d8220da1602503972d2d66fac7df404aa2767e306
Sensor_Beta,1773042372,31.75,eb72a5815fb8a9c1a4eaf8c58272a9a3b2a1df888a98449d87aaa1efceb38f67
Sensor_Gamma,1773042373,31.8,0a446c150be53f211ddbca05f02a4ac230945ef42650f5a9624a8329609a609a
Sensor_Alpha,1773042374,31.02,e0834bd9e2a23a43455ea1c9782a4ee04bc895594d0169c6d9d65f5eaef60183
Sensor_Delta,1773042375,30.25,6da779f77127a9771b7d25a33673e27b5dbce81290f9ef108fd789167290f262
Sensor_Gamma,1773042378,29.19,64375e6e10905644df40629a71bf205c5e51f5031c159f856cb4156062762897
Sensor_Beta,1773042379,30.05,821cc16177f55ced7b7ad199a5a71710c3b26d2097d177e6973f487ed38956f4
Sensor_Gamma,1773042383,30.77,ee2243e3044b80a4958c8a1cbbcd7523b8ca25e6e693d37803785ac148d6a13c
Sensor_Alpha,1773042387,29.87,09c65074a4c659f042ea08cf6f20c302b17dbf7b482e77cff485148116646321
Sensor_Alpha,1773042390,30.07,7ffe791c774e3409a047699aeae0c78844ae6439897dd1ec66ee3ac177e36be2
Sensor_Delta,1773042392,31.0,4f556f28709a331f11d41c91312ced006adbe76fec15b577d872c40b5ddcac73
Sensor_Gamma,1773042396,30.66,254c21f931b625db44bd2f6e53e7de2e05bd31d6cc411be79902812370d38aef
Sensor_Beta,1773042400,29.82,1e5f2bbcad116b5335633f746bda1b0f82e2a65480bd48926646d32908811814
Sensor_Delta,1773042404,30.36,8759a068cb9c17d4ee0aaca0bb267cec9007107c061165e596aa5f0b08016ac3
Sensor_Alpha,1773042406,29.28,3b20eadd46543c9312ee0ccdd4f71979f0a83c93fb0c7beb7882a7b941bf0707
Sensor_Gamma,1773042410,30.42,15a51ec4ce4f45adb51134c30f830ce85c9a6a98edc4462e1c643bc8f2b7c4a6
Sensor_Gamma,1773042412,30.04,9b27a12c6d55266a345b257ed8d6574efa80501577b236b6f76f33b7b824232d
Sensor_Delta,1773042414,29.83,969619c0a286fbe15529f5a1e6d9863b3f6554e6f8d4557072134e88521a9aca
Sensor_Alpha,1773042417,28.82,01a91bcd3abb0011829896a059e9597919fe55b169f0df9a533ab6c3bf6c9bc5
Sensor_Gamma,1773042421,28.17,266be341d927bd43a933e442efbde73f10abf945b2759d4aed131fdcf6dcf26c
Sensor_Beta,1773042423,28.62,02c1e45daca5afc62be5310c8a383cc5cfd58f8d4e8d90189129fa48b1be00ef
Sensor_Alpha,1773042424,30.0,9be0bd8b53d586f5a2056e0cbbff2aa5c472a6d2cac4f2c536176003b63f5df5
Sensor_Beta,1773042428,29.05,d256637357513ac2760dd0141c43611a04db509808f039e988d88f353a383fa4
Sensor_Delta,1773042430,27.8,fb5a3b5310643b55e0f42cc6597be23577153f87268094cc50801dcd276e2821
Sensor_Beta,1773042432,27.17,a1a0441dcde35101609c492b203970b5b74c5651f441546248253f7d4d4c36aa
Sensor_Beta,1773042436,26.77,229f868b8ed341c3499d9b73e9689c607838c330e53ed702849335b198810596
Sensor_Delta,1773042440,26.97,d34bd76f27ac49758995a5a9ce7fb694556734821eb6d0fa42f7cb53b698ea15
Sensor_Alpha,1773042444,27.16,8a7f6d3cf4c69d8ab8e6efb1c6ccd777938f3c4de313351389e701e683cd291c
Sensor_Gamma,1773042447,27.58,deadbeef77d423b995f3b78710b12714231b4358d5b05a46d5cbe339e3336411
Sensor_Beta,1773042449,26.47,70c11cd37c4b9c97d0e01cc4b92e59f50ca2966e021cf8160542cb2b1f55ef93
Sensor_Alpha,1773042450,27.46,4a24a9eef73f010929928f79ae6db4718fde2b3258fdebdfae660525a56d7b88
Sensor_Alpha,1773042451,27.86,dd9ea625c1b280e9c910dac44aa6076733813e975fbcea07ee6f71f95a2d8cdc
Sensor_Delta,1773042455,27.99,6b2c6d9f6114996ece4ac8eea51ac509b9db87b6d659f1f9e21e18097557c7d9
Sensor_Alpha,1773042457,28.76,ee84828f312d3c9e09862d2dc081853cead683d89f76b2f70cc5cedf5739976a
Sensor_Delta,1773042461,27.72,b5e88ae31b411d3f6085af881b726da5b75156b1de037f67be9d69ca4eda7309
Sensor_Gamma,1773042465,26.68,1581ddf6dd23e6a962bbbdd0a21cdfd6ea0d19bd976238706f08999445f26699
Sensor_Alpha,1773042468,27.59,7b49d98dcc7274251292afcbd8e6e193dfb01a3a953933d2494bd9580fba30d0
Sensor_Beta,1773042471,27.51,22bfe7b717b26e3e316c1e5c35ca4cda6f15db700214a0229093fe116aca4f03
Sensor_Beta,1773042475,26.1,096b4334806a7a0a54fe14eda981ab2073d5022b93eece95be4d782c791f873e
Sensor_Delta,1773042476,26.85,55ab1c133009f4ac20352995cbc60688da22a1d78f0867961eadd14fafb2608a
Sensor_Delta,1773042479,27.19,e32c84d849a4b65ef0cc91e87d2288a8c1fc7863fcc903007028e4f8f5966a5d
Sensor_Alpha,1773042480,26.25,2bb4ef79e6d4e7ef68392200e8ad0e078a70ed2195b8ec698031991ac5842248
Sensor_Alpha,1773042481,27.72,b5e88ae31b411d3f6085af881b726da5b75156b1de037f67be9d69ca4eda7309
Sensor_Gamma,1773042482,26.87,457027bab86fea53d168b1be13ebdd62b03ad65b5b7f734bcbcea157328db9b6
Sensor_Alpha,1773042485,27.72,b5e88ae31b411d3f6085af881b726da5b75156b1de037f67be9d69ca4eda7309
Sensor_Alpha,1773042487,29.04,747953acc675c5c8f0fa4e6f047ad9f1c1e2595b54d352266c61810b3ffb47a3
Sensor_Delta,1773042489,29.62,0a1385a93e4f22520f7e0bf9c8a0451b44839e53d6d18bc59f29af35fb4ec1c3
Sensor_Delta,1773042493,30.98,dfdf44936d7d5d6a4a229b87e06065df7bcdb9cdef47c1ccbbb0f729826e22d4
Sensor_Beta,1773042494,31.33,1b305fc6755cfc82aa04c0a11445597bd005ae5abc622506f49112756e2fb359
Sensor_Gamma,1773042495,29.97,00341819fd6fe4c148c93daa5aaf09726225fa962e9832dde679531ec370a5b8
Sensor_Delta,1773042496,29.04,747953acc675c5c8f0fa4e6f047ad9f1c1e2595b54d352266c61810b3ffb47a3
Sensor_Gamma,1773042498,28.08,e9185d0822d2879f24da12b6798cfa7510c67e860f54122036f43bed83459ad8
Sensor_Gamma,1773042502,28.38,88b80b77ff10de56df42af171e4f34551e9449110520d53e8609f879b7697262
Sensor_Delta,1773042505,29.24,17280b6f6275cb82eb62a3c58be70b5b9029af4db6029cbe35a0356ec91d2cb1
Sensor_Gamma,1773042508,30.25,6da779f77127a9771b7d25a33673e27b5dbce81290f9ef108fd789167290f262
Sensor_Alpha,1773042509,29.72,02f537be9f8312d65c60aa6ccedf1c13b534e3476249d049ee58299057c318a6
Sensor_Delta,1773042512,30.75,476316c98b9eff8c93fed28dc1e079081970697e8e268543b188bcb54d508c78
Sensor_Alpha,1773042514,32.07,a8801a67154e95a82a5a64fbf5654f4d496ff710b7abb9d8f229d5a6d218c19a
Sensor_Alpha,1773042518,31.08,495a2b1d35fdbe432566b7cd7c18e34a64008b1982f1f34ae3d5827c52ae9569
Sensor_Alpha,1773042521,31.97,0323ef6277e42b0311cea95ea0d033345ae3c63b7172fb7418dd2420ea2ff90e
Sensor_Beta,1773042524,31.65,06445e7eee2ba5c3d8f132f9e7ca4257f2d205a7c9c51d5c44688e5a0155d2b8
Sensor_Beta,1773042527,31.38,a052712bc0d06ba7c82b62b4ffcb3a570db6a730b3e2c2c5a17c5ed452fa4ba1
Sensor_Gamma,1773042530,32.86,bcb8c08598a87270b6d98d0afe353e3052b4875a641a70bafcb05e7381109250
Sensor_Gamma,1773042534,34.03,bb85a90cd97152798d861f4342faf4529e2bd6c5c446822d8cbe8298e3a1d740
Sensor_Alpha,1773042537,34.4,77348c2b463c9d614826e6806ec568a6733dba028c12c53dd912ea5ec8f68553
Sensor_Alpha,1773042540,33.5,c08fd3c3d16c04368c6a2463eb17e6945a99cbab98082b83008f210aaff0751e
Sensor_Beta,1773042544,32.32,225809e66cc6e6ff21e1bcef0e979287fcbd4ecc3c4b19df745ae2cede6af66e
Sensor_Alpha,1773042547,31.39,df8410ce427dea872147322c77abb281a5dc432fcb17cabce7c46b24c05c09f8
Sensor_Delta,1773042549,29.96,7fbdc3903318fb4bc5d724a3c029e350f6f3750a15c57db942f4d67804d284ac
Sensor_Gamma,1773042553,30.6,e89b5138cc406546c3a34ebe630f338d5d3758c19073a2ec9036ecc3cda1e315
Sensor_Alpha,1773042557,29.73,4c377e11b15df379c064f2e2574a522650db5528db0f7278f052cf84faa12f5a
Sensor_Gamma,1773042561,28.74,eaa3e7d5019357c22bef880c5b5dc8b0b633c8b0cce9a65e13be984f97c96107
Sensor_Beta,1773042564,27.89,a5bf51998a8a9597d266467d4a8be3a6590a3b06234feb9fb104f434579191d5
Sensor_Delta,1773042568,27.42,87e3d4cb68924f1900260448907fac1c33b81dec76b094213050606466035b34
Sensor_Gamma,1773042572,27.86,dd9ea625c1b280e9c910dac44aa6076733813e975fbcea07ee6f71f95a2d8cdc
Sensor_Beta,1773042576,27.03,b53a09df4d0dbfd5fae05bcf47c14956496df8cedbf475a532bced1100d305ae
Sensor_Beta,1773042579,25.77,7af48220d5c92b2b699dc26d978e28718a855491f24971bab02c94c1bdc69872
Sensor_Delta,1773042580,25.29,2c9c4dc2f3eccce5962c1ebcaae15413b760f0364dc4dd3abb8a6c9c2297c8c6
Sensor_Gamma,1773042582,24.52,9fbcaf1bf72a66a606b5de62476884857470604929cd5e963815cc8fc846eca8
Sensor_Beta,1773042585,23.8,b31729e7d9350adb6d1508ea0b7144bfaf6ab0920ffc1c22355bf6bb064147ff
Sensor_Beta,1773042586,23.77,c7a56877d9e28e3f33698f102667505d4b868a9a2a04ee744ba40a9c201600fb
Sensor_Delta,1773042588,23.09,9cd69c102cc87b4d50c852acb18115b782d0b91dde888deec0c3b5b8251e818d
Sensor_Alpha,1773042590,22.75,23cedd190040b8bdae80d9b6ed2831f8ed12c9a649ca4ab1cd74bc69ab85f6f0
Sensor_Gamma,1773042593,23.52,deadbeefde8e06ecd3ca97a5e5838006fde54f44466f79bd381c9163f31042f3
Sensor_Alpha,1773042595,22.49,c3a8ce716f45b85646e223b51372d45ae81817c8055aba967f5cc63553fcc669
Sensor_Delta,1773042599,23.66,0cc6b27701b8bf56005ec44214c909a56935c4a7f2f89128ada2d437e2a00d45
Sensor_Delta,1773042600,25.13,b0a2de00d025f2c643522cb35901c0c183811cb9df351f79725f30cb429f9859
Sensor_Beta,1773042604,24.04,7a8dd14f05686ca8d43dbae548aea0718e928af17d1adc4ea920a3270d1c247c
Sensor_Delta,1773042608,24.99,18d9d277ba10acd37fc5f4ab791829b0b3de8c4625f75563b808f545874e2fed
Sensor_Gamma,1773042609,25.96,f837054e47d476ca3478a4619d4dda0addf80cc9dfadf2f90039462a26471d76
Sensor_Delta,1773042612,25.58,8bc767087b5edc27f89a9d509e61981be38a463ea99c9478555ed9e83385477e
Sensor_Gamma,1773042616,24.75,f8d686655d04c36fd5e74f552dcb52b85b15942c9f6b4c8fc14e80869746c7af
Sensor_Gamma,1773042617,24.25,ebe7a386f17a9bc35b5303005958aaa5400866ac1805cf7e6b2bc899e956eff7
Sensor_Beta,1773042618,22.99,3d164b7b0682dadfec59855408ff79e7c0acdb19cd1351dcfdd5afc07556416f
Sensor_Alpha,1773042619,21.53,9f37f3997dfd0109a6970d6e699843fcd9b767ecde8e40e5d7dda8ea2e691eb5
Sensor_Delta,1773042620,21.05,19a41500a7117dab0f6323a4facce0a37918b7af45969a8ddc41c9bbc15149c7
Sensor_Delta,1773042621,21.81,43aaeabd559f73a84e5bbb56395235e054ac70f0957e0b306c07abfcd698f477
Sensor_Delta,1773042622,20.94,37719db00dfc5f15bcd3bfbdcedf3c7d4a82ff19f178c8f63a6041a36ab2136f
Sensor_Beta,1773042624,21.45,1b848a0aef4d30245247cfd892ea055eaa9612f59af9afea65d4e577e35b1771
Sensor_Alpha,1773042625,20.99,1ec4d60c985727968463bf191f37bc9ed480f76ae9baa34de5d89a30a3497987
Sensor_Gamma,1773042626,20.54,2ecdd991eddd8921c0f49e234c35840178bf724a289951c41037955d45b615f2
Sensor_Beta,1773042629,22.0,deadbeef5dcc8bab521dca8d7c8fddc085de41af7c822cee704b8c47f57d5601
Sensor_Beta,1773042632,21.73,378b5a31b9cb50afee83c5a442fe8fe56d09ff10dae9ed9f5b5636d780e263c6
Sensor_Alpha,1773042636,23.14,14721411f6025c1510d4336531bbea9e90afef423a5774eef5ab831297e614f0
Sensor_Beta,1773042638,22.18,f70a6be2c2c6d133d2cdaaae0f525dec59d4e6a791f8513af06e9fdf78519d29
Sensor_Delta,1773042639,22.92,be6af7261458fc8af290711646d35203407fffc64dc363b68d87709ecee3f1c9
Sensor_Delta,1773042641,21.57,02beb81273adbaacb426bb38d4dcd8fde858842eb526f1b4470b47cef8cb361e
Sensor_Alpha,1773042645,22.99,3d164b7b0682dadfec59855408ff79e7c0acdb19cd1351dcfdd5afc07556416f
Sensor_Beta,1773042647,22.62,bf06765f0498a0eff491dc535a3ebcd54725efaf0546bd802b874de914dc8083
Sensor_Beta,1773042650,23.46,3ad18a4775f87a818b35217125ad49169feeaf507485ee99071228649a40ecec
Sensor_Beta,1773042651,24.51,4ef85eb03cfc7219b2b3207567c2737c2a2636f97f861aa15317c5acf2c399c9
Sensor_Alpha,1773042653,23.54,9c1be80e2e78622217c7dd68392f81c789b43f58bc21338a4b110ba813b59b38
Sensor_Gamma,1773042657,24.45,10571cc90069626b4acdb892f6f819eb8c1e4c44a737501ed4906547dd3c834b
Sensor_Delta,1773042658,24.73,0d44335adf031a9bff080c5c3292fd44b5b5a9315e862016255a7fc3c57adbde
Sensor_Beta,1773042662,26.18,a9842c6c822c3c76776d3e2303d49ce258bfa52b992619566e596199f16bfa73
Sensor_Alpha,1773042665,25.86,cf4ac22fa5dc56b7b8a2b5644975c4de1e918a72403c985f2055e01734b5373c
Sensor_Beta,1773042666,25.77,7af48220d5c92b2b699dc26d978e28718a855491f24971bab02c94c1bdc69872
Sensor_Delta,1773042669,25.25,5b23f04267303ca9638f1d2c3ef76d5b08b3fdf1628a0e2159a8549a2866a308
Sensor_Delta,1773042672,24.86,b8965d89d4622e96cf2cc9654a5a2958977e77fbea4f6fb9689631c87b4d2ac0
Sensor_Beta,1773042675,23.74,ebdc34ff83a130b5749ab8949c59981716190e305851b8d43d2bdc13f0eb8903
Sensor_Delta,1773042679,24.3,c1cda62a279b11b99031238a201b8b85351411c6ccca326f4262843c638f1f91
Sensor_Gamma,1773042683,24.28,2be5bf9d49cdfc137b5d0dc43fe7f17d9caf20e6cb45ccbffe5b27265fba2a8b
Sensor_Alpha,1773042684,23.5,a40d4b91af434855fa06354b852490410db21ab9196c1a1ac155f0c63ba80ef0
Sensor_Beta,1773042686,22.61,6a1dbaed53eb7a4acbf65d7792dd8e2b20b7ab7e52d306403ecf03f3703348ae
Sensor_Delta,1773042687,22.27,a2a72eb41618fc79ecab50ff026022ba1f037c482bb88beb392c2f9f362adf4d
Sensor_Alpha,1773042688,23.22,8afda643e37edae655d646a5a4161e0146bfb0fcb1d5affefa40b33f26051c07
Sensor_Delta,1773042691,23.28,49ed5da0bdd3ddba6c8527f3c1923e7702b468d8763486cdda352549ed43d32d
Sensor_Alpha,1773042695,22.56,b48c3dc2bf17a3343ae00eac870f834ba5d28557ff93b94d44c1789589aec13c
Sensor_Gamma,1773042699,21.96,268ae5fac5752488531750547cf2fb3d5b6dfaab81683f11e9b2ace03a00f6cf
Sensor_Alpha,1773042702,21.72,488220c20818737c0d58622263a0c8dab2f8301fa98ab4a0383687f2106ea54e
Sensor_Gamma,1773042705,21.37,8feb01121e71b673aa3cc04781df6758bb3e78a2e1aeba2310957131fe9ca5a4
Sensor_Alpha,1773042706,21.16,8e943c355992d97e18de33f30e3d1a6c56152aba66e17c80d685f637e5dc10a6
Sensor_Alpha,1773042710,21.01,bedcfe7dc330266aa1c01dba0e3783a813a11202bb8258815c3f36d437bee326
Sensor_Beta,1773042714,20.7,deadbeefb64740e84bec17fa277a1b7a428936107a0bb707cd22d9791c31528d
Sensor_Gamma,1773042715,19.36,1ba6839a55664a36e6f4c16bf45fde1cf47264ed7796741ee0e0748ef32588ec
Sensor_Gamma,1773042718,18.99,b4f3bd25e01c2d974415d0ababb300dae85c0826824ab411b01ad4d829f73290
Sensor_Alpha,1773042719,17.68,74d56be16cb136d574e4253816e2cb85ecbd585362ce91a8a725aaac53dc753f
Sensor_Alpha,1773042721,17.79,99fcca250dc56bd8a15528b82512dd5f6c5758681a06a1758aac2fe5c30df7f7
Sensor_Beta,1773042725,17.29,4f3e8bd4558e0a429d82180147bc43bba557cb24c53c8a538505413bba219dc1
Sensor_Gamma,1773042727,18.2,cd04839a709b0b4ac22d2a6580781d00c17967dc84fd16d44a22f0b62f592ee5
Sensor_Gamma,1773042728,17.05,cc1199d8ba07452be29c1da27daf8f690fed1c6953f46b9dcf4aac85e1938967
Sensor_Delta,1773042731,17.11,76db4824ba99ddc69f8c504e6a3db488a9b6e9857d607ec33d186349228a1cfe
Sensor_Gamma,1773042733,17.75,5599a5ffc209f3cb660fa82f9743807bb3d6a98ec3a688a6e475ff380273c29e
Sensor_Gamma,1773042734,17.44,29dc241a4a394bd150a7a2a970e23f9aa04c3df1f536dfd55d20f1f7e3334012
Sensor_Beta,1773042738,18.05,df0fcbf3b34b965d4f8baf9ca8b9cade90713542c8ed140b721ce096d4e27d8e
Sensor_Beta,1773042741,17.44,29dc241a4a394bd150a7a2a970e23f9aa04c3df1f536dfd55d20f1f7e3334012
Sensor_Delta,1773042743,15.96,66f98d8ec07c080961b0aa94f048fd6996c1ce2ca0af2337854d55ba689a74ab
Sensor_Delta,1773042746,16.86,77db06f3b97df12a8b54c005045202fa8da25872ccc23d2bef89f053afe08eb0
Sensor_Gamma,1773042749,15.7,26e66eeecc015ff2065c1656343dc5a43d9ace07e80c5f35a0f6badee0f0e837
Sensor_Gamma,1773042753,16.71,2c7fe3309d41ec354dec21dc8038b8be50b0d08a155383768881c86086737c45
Sensor_Delta,1773042755,16.47,430fc0bfccfad2f4b375d4c525a2e7df57cbedc22f1e828e71063d1e4e773d6a
Sensor_Beta,1773042758,16.63,0423099e84e3322142c42388a6a6a6c4bf6bfeff846f4ef2a919b34d355fb07c
Sensor_Delta,1773042762,16.32,caa7352a7b5b77c948723fbaf2c78b7b622c15b78705c013a51645e2f26f4b37
Sensor_Alpha,1773042765,15.03,14e38a2b61a4ff9f545f22b845718f920b84b2a806bd07d329462a9dd1d086f9
Sensor_Gamma,1773042766,15.66,d1f7103b892618ceb24046d2a95003451d9468978529ca29c205febd614c79d0
Sensor_Delta,1773042769,16.2,65e4f8150372cb6cf1b21e1641fae6e1b2cddc7cc973ca29402171fdb8d507a0
Sensor_Alpha,1773042771,16.06,0f768fb8d1a2bdebb91f287c74f06785d8cb421233eaa674613d33f64cd7e6c5
Sensor_Gamma,1773042772,15.69,eba5ae527b1ab71acc8a3988f2e70e7912ca8cc94cacebdc58c9e7b37372b508
Sensor_Delta,1773042776,16.5,bd8f33ca695b7ccdfcb625f6fc03e714f9a6a1e8f1c096356700bb68e72db8ed
Sensor_Alpha,1773042780,17.25,a26330f7cbc7ce9511758b299dfb1e0749c2d14d8152e95b854a0ccffc30bf0c
Sensor_Beta,1773042784,16.59,522b8d25116c4b0c8ad8aeac4b8547879dce2a4a52a03819773da5984143db5b
Sensor_Beta,1773042786,15.38,c317e376ca437ef126ce6ea93a4b7c6cf028342850244d0721aad82cc9d968af
Sensor_Gamma,1773042787,14.61,a4d5c5ad856f21984d3d21b62ad33bb59c49f1e6a02633d432a38e1828d39c83
Sensor_Gamma,1773042790,14.74,02423edf04c19fbf66f062126278471d460c86ec5abca54a72b43b56750f3d17
Sensor_Gamma,1773042792,14.81,7c97f0adb057f8f00957d25cb85f14ee9a99ff133528c9b66ac947a0dbfeb468
Sensor_Gamma,1773042796,13.8,f0f50b6864dbffddf19055e950fca05f9a2c579fe3ebd84fdd4c8160029bcd7f
Sensor_Gamma,1773042800,14.44,4db942e02c94785d6e26a9bfbd4a5f15b9a8da97d2a8e5b126ad82ebb25bb11d
Sensor_Delta,1773042801,13.37,986a66dc714e92e8bc42a8b463280203134cdb21966fec69f15156af7c71a199
Sensor_Beta,1773042802,13.22,d27d59d2e3249c4b953b641d806f39807acbc00781f5f8f222493df0da2fc7f6
Sensor_Gamma,1773042805,13.25,854d7f1c9cee189da40a10364213495d1f4952e2ef051c4dd25798bacac12dc8
Sensor_Alpha,1773042808,13.32,81b718313962ec8911d3f9b6738e837ad122418a6f1713106fcd21999a876a7d
Sensor_Alpha,1773042812,13.17,a5af1eb2417847bd1da9cce0c7472bd02f5437189197157623ea7251852c6bec
Sensor_Delta,1773042816,12.6,cdab8220cd7a6e5c1ba5256b3a10df40bd16f9593effc349982f1542e2ac848a
